ID,country_group,lead type ,lead type,User_grade2,Custom_link ,User_type2,Age of lead,Win/Loss
38481,India,Dir,TR,B1,0,A,10,0
38482,India,www.google.co.in,EN,B5,0,B,4,0
38483,India,www.google.co.in,EN,B5,0,B,4,0
38484,India,hs_email,EN,B6,0,B,1,0
38485,India,Dir,EN,B7,0,A,5,0
38486,India,www.google.co.in,HS,B7,0,A,10,0
38487,India,www.google.co.in,EN,B7,0,B,10,0
38488,United States,Dir,HS,B4,0,A,14,0
38489,United States,Dir,TR,B4,0,B,10,0
38490,India,www.youtube.com,TR,B4,0,A,12,0
38491,India,bing,EN,B7,0,B,10,0
38492,India,bing,EN,B7,0,B,10,0
38493,India,www.google.com,GC,B7,0,A,10,0
38494,India,Phone,Phone,B7,0,A,34,0
38495,India,Dir,HS,B1,0,A,19,0
38496,India,google-search,HS,B1,0,A,12,0
38497,India,google-search,TR,B5,0,A,16,0
38498,India,www.youtube.com,HS,B3,0,B,17,0
38499,India,Custom Payment Link,GC,B6,0,A,10,0
38500,India,youtube,HS,B7,0,A,20,0
38501,India,youtube,EN,B5,0,B,10,0
38502,India,Dir,HS,B7,0,A,126,0
38503,India,Dir,IN,B7,0,A,10,0
38504,India,ETMediaLabs-fb,EN,B3,0,A,9,0
38505,India,android-app,EN,B4,0,B,72,0
38506,India,android-app,TR,B4,0,B,10,0
38507,India,google-search,TR,B7,0,B,10,0
38508,India,google-search,TR,B7,0,B,10,0
38509,India,google-search,TR,B7,0,A,10,0
38510,India,duckduckgo.com,IN,B7,0,A,4,0
38511,India,Dir,GC,B7,0,A,3,0
38512,India,android-app,EN,B7,0,B,30,0
38513,India,google-search,GC,B7,0,A,10,0
38514,ROW,Dir,HS,B7,0,A,8,0
38515,India,youtube,TR,B3,0,A,27,0
38516,India,android-app,IN,B1,0,A,2,0
38517,India,fb-facebook,SM,B7,0,A,10,0
38518,India,blog,BS,B7,0,A,3,0
38519,India,www.google.co.in,TR,B7,0,A,10,0
38520,India,www.google.co.in,EN,B7,0,B,7,0
38521,India,Dir,IN,B5,0,A,0,0
38522,India,Dir,TR,B5,0,B,8,0
38523,United States,Dir,TR,B2,0,A,4,0
38524,ROW,Dir,EN,B2,0,A,30,0
38525,India,Dir,TR,B7,0,A,32,0
38526,United States,www.google.com,IN,B5,1,A,0,1
38527,United States,Custom Payment Link,TR,B5,0,B,10,0
38528,India,com.google.android.gm,TR,B1,0,B,1,0
38529,India,Phone,Phone,B7,0,B,15,0
38530,India,Phone,UP,B7,0,B,9,0
38531,ROW,Direct,EN,B5,0,A,77,0
38532,ROW,bing,EN,B1,1,A,11,1
38533,United States,Phone,UP,B7,0,A,0,1
38534,ROW,www.google.co.uk,HS,B2,0,A,5,0
38535,United States,Dir,HS,B7,0,A,8,0
38536,India,Dir,EN,B1,0,A,32,0
38537,ROW,www.youtube.com,TR,B2,0,A,5,0
38538,India,android-app,IN,B1,0,A,2,0
38539,India,www.google.co.in,TR,B1,0,A,24,0
38540,India,bing,TR,B7,0,B,10,0
38541,India,bing,TR,B4,0,A,10,0
38542,India,google-search,HS,B7,0,A,71,0
38543,India,Phone,Phone,B7,0,A,4,0
38544,India,youtube,TR,B4,0,A,10,0
38545,ROW,www.youtube.com,HS,B7,0,A,10,0
38546,ROW,blog,BS,B2,0,A,11,0
38547,India,Dir,TR,B6,0,B,4,0
38548,India,Dir,HS,B5,1,A,0,1
38549,India,shareasale,HS,B5,0,B,10,0
38550,India,intercom-intercom,Intercom,B7,0,B,10,0
38551,India,Dir,IN,B1,0,A,1,0
38552,India,Phone,UP,B7,0,A,3,0
38553,India,google-search,TR,B5,1,A,7,1
38554,United States,Dir,TR,B7,0,A,9,0
38555,India,www.google.co.in,TR,B4,0,A,25,0
38556,India,Dir,TR,B7,0,A,10,0
38557,India,Dir,TR,B7,0,B,20,0
38558,India,Dir,TR,B7,0,B,10,0
38559,India,Dir,TR,B7,0,B,6,0
38560,India,google-search,TR,B7,0,A,12,0
38561,India,www.google.co.in,GC,B7,0,A,10,0
38562,India,Dir,TR,B5,0,A,0,0
38563,India,Dir,GC,B7,0,A,6,0
38564,India,google-search,TR,B1,0,A,10,0
38565,ROW,NityoUS,Blank,B7,0,A,74,0
38566,ROW,direct sales-NityoUS,Affiliate,B7,0,A,74,0
38567,ROW,hs_email,EN,B7,1,C,0,1
38568,India,www.bing.com,HS,B4,1,B,0,1
38569,India,Dir,TR,B1,0,A,10,0
38570,India,Phone,Phone,B7,0,A,63,0
38571,India,Dir,IN,B7,0,A,5,0
38572,India,blog,BS,B3,0,A,5,0
38573,United States,google-search,HS,B7,0,B,3,0
38574,India,blog,BS,B7,0,A,10,0
38575,India,intercom-intercom,Intercom,B7,0,A,10,0
38576,India,Dir,TR,B3,0,A,10,0
38577,ROW,hs_email,TR,B4,0,A,10,0
38578,India,www.google.co.in,TR,B7,0,A,8,0
38579,United States,google-search,HS,B6,0,B,10,0
38580,India,Dir,Like,B6,0,B,10,0
38581,India,blog,BS,B7,0,A,10,0
38582,ROW,www.google.com.sg,IN,B6,1,C,0,1
38583,ROW,android-app,Like,B6,0,C,28,0
38584,ROW,iPhone-app,Like,B1,0,B,15,0
38585,United States,Outbound Calls,UP,B6,1,C,2,1
38586,India,Dir,TR,B1,0,A,10,0
38587,United States,intercom-intercom,Intercom,B7,0,A,10,0
38588,India,Custom Payment Link,Phone,B7,1,A,0,1
38589,India,Dir,HS,B7,0,A,105,0
38590,United States,Dir,TR,B4,0,C,3,0
38591,India,google-search,EN,B1,0,A,10,0
38592,India,Phone,UP,B7,1,A,9,1
38593,India,blog,BS,B7,0,A,10,0
38594,United States,Phone,Phone,B7,0,A,9,0
38595,India,android-app,TR,B4,0,B,14,0
38596,United States,shareasale,HS,B6,0,B,10,0
38597,ROW,google-search,TR,B1,0,A,4,0
38598,India,google-search,HS,B5,0,B,9,0
38599,India,Dir,GC,B7,0,A,10,0
38600,United States,www.google.com,HS,B7,0,A,8,0
38601,United States,Dir,HS,B5,0,B,4,0
38602,India,Dir,TR,B1,0,A,4,0
38603,United States,Dir,TR,B7,0,B,4,0
38604,United States,couponslane.com,EN,B5,0,A,0,1
38605,India,google-search,TR,B1,0,A,10,0
38606,United States,www.google.com,HS,B6,0,C,10,0
38607,India,Dir,TR,B1,0,A,16,0
38608,India,Dir,GC,B7,0,B,10,0
38609,India,Phone,Phone,B7,0,A,30,0
38610,India,android-app,Like,B7,0,B,42,0
38611,United States,Dir,TR,B2,0,A,10,0
38612,India,intercom-intercom,Intercom,B7,0,A,10,0
38613,India,www.google.co.in,EN,B7,0,A,10,0
38614,India,youtube.com,HS,B6,0,A,5,0
38615,India,google-search,EN,B7,0,A,39,0
38616,India,google-search,EN,B7,1,B,0,1
38617,India,Dir,GC,B6,0,B,18,0
38618,India,Dir,IN,B7,0,A,10,0
38619,India,Dir,TR,B2,0,A,17,0
38620,India,Dir,HS,B1,0,A,10,0
38621,ROW,google-search,HS,B2,0,B,38,0
38622,United States,Direct,HS,B5,0,A,17,0
38623,India,www.google.co.in,HS,B6,0,C,3,0
38624,India,Direct,HS,B6,0,C,12,0
38625,India,android-app,Like,B6,0,C,10,0
38626,United States,Phone,UP,B6,0,B,31,0
38627,United States,www.google.com,IN,B2,1,A,6,1
38628,United States,bing,HS,B5,1,C,0,1
38629,United States,Dir,EN,B1,1,C,0,1
38630,India,google-search,IN,B7,0,A,14,0
38631,United States,Custom Payment Link,TR,B6,0,C,10,0
38632,United States,Custom Payment Link,TR,B6,0,C,10,0
38633,India,google-search,TR,B7,0,A,10,0
38634,India,intercom-intercom,Intercom,B7,0,A,6,0
38635,ROW,android-app,TR,B7,0,C,10,0
38636,ROW,#NAME?,RC,B6,0,C,10,0
38637,India,Dir,GC,B7,0,A,10,0
38638,India,m.facebook.com,GC,B7,0,A,11,0
38639,India,Dir,EN,B6,0,A,10,0
38640,India,android-app,IN,B1,0,A,5,0
38641,India,ETMediaLabs-fb,TR,B1,0,A,10,0
38642,United States,www.youtube.com,EN,B7,0,A,11,0
38643,United States,Dir,IN,B7,0,B,17,0
38644,United States,Phone,Phone,B7,0,A,2,0
38645,India,Custom Payment Link,Custom Link,B7,1,B,0,1
38646,India,blog,BS,B7,0,A,10,0
38647,United States,blog,BS,B4,0,A,10,0
38648,United States,google-search,TR,B7,0,A,10,0
38649,ROW,www.quora.com,TR,B7,0,A,4,0
38650,ROW,Dir,GC,B7,0,A,33,0
38651,India,Dir,EN,B7,0,A,10,0
38652,ROW,Dir,TR,B6,0,A,10,0
38653,ROW,Dir,TR,B6,0,B,10,0
38654,United States,www.google.com,EN,B7,0,A,33,0
38655,United States,Dir,TR,B2,0,A,7,0
38656,United States,www.google.com,HS,B5,0,B,32,0
38657,United States,www.google.com,EN,B5,0,A,22,0
38658,India,Referral,UP,B4,1,C,2,1
38659,India,Dir,IN,B7,1,A,1,1
38660,India,android-app,IN,B7,1,A,0,1
38661,ROW,app,HS,B7,0,B,26,0
38662,India,android-app,Like,B7,0,B,10,0
38663,India,android-app,Like,B7,0,B,10,0
38664,India,android-app,Like,B7,0,A,10,0
38665,ROW,google-search,HS,B7,0,A,126,0
38666,India,www.google.co.in,EN,B7,0,B,12,0
38667,India,www.google.co.in,HS,B7,0,A,10,0
38668,United States,Facebook,UP,B7,0,A,13,0
38669,India,Phone,Phone,B7,0,A,11,0
38670,United States,Custom Payment Link,EN,B6,0,B,10,0
38671,United States,www.google.com,IN,B7,0,A,14,0
38672,India,Phone,Phone,B7,0,A,6,0
38673,India,Dir,TR,B4,0,A,27,0
38674,India,Dir,HS,B5,0,A,0,0
38675,India,Dir,TR,B7,0,B,10,0
38676,ROW,www.google.de,IN,B7,0,C,10,0
38677,India,www.youtube.com,TR,B7,0,A,7,0
38678,United States,shareasale,HS,B5,0,B,10,0
38679,ROW,www.google.com,IN,B7,0,A,10,0
38680,India,Dir,TR,B7,0,A,10,0
38681,United States,www.google.com,HS,B7,0,A,119,0
38682,ROW,www.google.com.br,HS,B1,0,B,10,0
38683,India,Dir,TR,B1,0,B,10,0
38684,India,Dir,TR,B2,0,B,7,0
38685,India,Dir,TR,B1,0,A,10,0
38686,ROW,www.google.co.uk,TR,B4,0,A,10,0
38687,India,android-app,IN,B7,0,A,21,0
38688,India,www.youtube.com,TR,B1,0,A,10,0
38689,India,Phone,UP,B7,0,A,1,0
38690,India,www.youtube.com,HS,B1,0,A,78,0
38691,India,blog,BS,B7,0,A,10,0
38692,India,Dir,IN,B2,0,B,6,0
38693,India,Dir,TR,B7,0,B,105,0
38694,India,Dir,TR,B1,0,A,14,0
38695,United States,www.bing.com,TR,B2,0,A,10,0
38696,United States,www.bing.com,TR,B2,0,B,1,0
38697,India,android-app,IN,B1,0,A,1,0
38698,India,android-app,GC,B7,0,A,10,0
38699,India,Referral,UP,B6,1,A,0,1
38700,United States,iPhone-app,TR,B5,0,C,10,0
38701,India,google-search,EN,B1,0,A,10,0
38702,United States,www.google.com,IN,B1,0,A,63,0
38703,India,Dir,EN,B1,0,A,4,0
38704,India,Phone,Phone,B7,0,A,32,0
38705,United States,blog,BS,B7,0,A,10,0
38706,India,Dir,UP,B7,0,C,0,1
38707,India,Dir,UP,B7,0,C,0,1
38708,ROW,Direct,TR,B7,0,C,1,0
38709,India,Dir,UP,B7,0,C,0,1
38710,United States,Dir,EN,B3,0,A,11,0
38711,United States,www.google.com,EN,B4,0,A,10,0
38712,India,www.youtube.com,TR,B4,0,A,26,0
38713,ROW,blog,BS,B7,0,A,10,0
38714,India,Phone,UP,B7,0,B,3,0
38715,India,Dir,HS,B5,0,B,10,0
38716,ROW,www.youtube.com,TR,B7,0,A,17,0
38717,India,intercom-intercom,Intercom,B7,0,B,10,0
38718,ROW,www.youtube.com,IN,B7,0,A,12,0
38719,ROW,NityoUS,Blank,B7,0,A,67,0
38720,ROW,direct sales-NityoUS,Affiliate,B7,0,A,67,0
38721,India,Dir,TR,B7,0,A,7,0
38722,India,Phone,UP,B7,0,A,28,0
38723,India,bing,GC,B7,0,A,19,0
38724,United States,duckduckgo.com,TR,B7,0,B,10,0
38725,United States,duckduckgo.com,TR,B7,0,B,18,0
38726,United States,duckduckgo.com,EN,B7,0,B,27,0
38727,United States,duckduckgo.com,TR,B7,0,B,10,0
38728,United States,duckduckgo.com,HS,B7,0,A,16,0
38729,United States,duckduckgo.com,TR,B7,0,B,10,0
38730,United States,duckduckgo.com,TR,B7,0,B,10,0
38731,ROW,email,UP,B7,0,A,120,0
38732,United States,Dir,IN,B4,0,A,2,0
38733,India,Custom Payment Link,TR,B6,0,C,10,0
38734,India,Facebook,EN,B6,1,C,30,1
38735,India,Facebook,IN,B6,0,C,97,0
38736,India,Custom Payment Link,TR,B6,0,C,10,0
38737,India,Custom Payment Link,TR,B6,0,C,10,0
38738,India,intercom-intercom,Blank,B7,0,A,14,0
38739,India,#NAME?,RC,B6,0,B,23,0
38740,India,Custom Payment Link,Phone,B6,1,A,0,1
38741,India,Dir,IN,B3,0,B,3,0
38742,India,Dir,IN,B3,0,A,5,0
38743,India,Dir,TR,B7,0,A,33,0
38744,ROW,app,HS,B7,0,A,28,0
38745,United States,www.youtube.com,EN,B1,0,A,0,1
38746,ROW,Dir,HS,B5,0,A,4,0
38747,India,Dir,TR,B6,0,B,46,0
38748,India,Dir,TR,B1,0,A,1,1
38749,India,Dir,TR,B6,0,B,10,0
38750,India,www.google.co.in,EN,B4,0,B,12,0
38751,India,blog,BS,B7,0,A,1,0
38752,ROW,Dir,TR,B7,0,A,10,0
38753,India,www.google.co.in,TR,B3,0,C,10,0
38754,ROW,android-app,EN,B6,1,C,15,1
38755,India,Dir,EN,B6,0,C,23,0
38756,ROW,android-app,Like,B6,0,C,31,0
38757,India,Phone,UP,B7,0,A,2,0
38758,United States,intercom-intercom,Intercom,B3,0,B,10,0
38759,United States,blog,BS,B7,0,A,13,0
38760,India,Dir,IN,B7,0,A,5,0
38761,India,Dir,TR,B1,0,A,2,0
38762,India,com.google.android.gm,TR,B4,0,A,16,0
38763,India,shareasale,TR,B4,0,B,10,0
38764,India,google-search,TR,B7,0,B,10,0
38765,India,google-search,TR,B7,0,B,19,0
38766,India,www.google.co.in,TR,B7,0,A,3,0
38767,India,android-app,IN,B2,0,A,27,0
38768,India,www.google.com,EN,B6,0,B,3,0
38769,India,Custom Payment Link,Custom Link,B6,1,B,0,1
38770,India,android-app,HS,B7,0,A,10,0
38771,India,android-app,Like,B7,0,B,10,0
38772,India,android-app,Like,B7,0,B,10,0
38773,ROW,app,NA,B7,0,B,18,0
38774,India,Dir,GC,B7,0,A,6,0
38775,India,blog,BS,B2,0,A,10,0
38776,ROW,Dir,TR,B7,0,A,29,0
38777,India,Dir,TR,B1,0,A,24,0
38778,United States,www.google.com,TR,B6,0,C,10,0
38779,United States,iPhone-app,TR,B6,0,C,10,0
38780,United States,email,TR,B7,0,B,10,0
38781,United States,email,TR,B7,0,B,10,0
38782,United States,www.google.com,GC,B7,1,A,0,1
38783,United States,email,TR,B7,0,B,10,0
38784,United States,www.google.com,TR,B3,0,B,33,0
38785,India,iPhone-app,IN,B7,0,A,6,0
38786,ROW,google-search,HS,B7,0,A,0,1
38787,United States,www.youtube.com,HS,B5,0,A,3,0
38788,ROW,blog,BS,B2,0,A,10,0
38789,United States,google-search,TR,B7,0,A,5,0
38790,United States,Dir,TR,B7,0,B,10,0
38791,India,google-search,TR,B7,0,A,10,0
38792,ROW,blog,BS,B5,0,A,40,0
38793,ROW,blog,BS,B7,0,A,35,0
38794,ROW,blog,BS,B7,0,A,10,0
38795,ROW,md-nocourse-welcome-mailer,TR,B4,0,B,10,0
38796,ROW,hs_email,HS,B4,0,A,10,0
38797,ROW,www.youtube.com,EN,B1,0,A,16,0
38798,ROW,hs_email,TR,B2,0,B,10,0
38799,India,blog,BS,B7,0,A,10,0
38800,India,Custom Payment Link,Custom Link,B6,1,C,1,1
38801,India,Phone,Phone,B7,0,A,36,0
38802,India,Referral,HS,B7,0,A,115,0
38803,India,google-search,EN,B4,0,A,6,0
38804,India,www.youtube.com,EN,B1,1,A,2,1
38805,India,bing,TR,B7,0,B,14,0
38806,India,Dir,TR,B7,0,A,5,0
38807,ROW,NityoIN,Blank,B7,0,A,32,0
38808,ROW,direct sales-NityoIN,Affiliate,B7,0,A,32,0
38809,ROW,intercom-intercom,Intercom,B7,0,A,10,0
38810,India,blog,BS,B4,0,A,10,0
38811,India,Dir,TR,B1,0,A,5,0
38812,India,Dir,EN,B1,0,A,0,0
38813,India,Dir,IN,B2,0,A,7,0
38814,India,android-app,TR,B5,0,A,10,0
38815,India,www.google.co.in,HS,B5,0,B,13,0
38816,ROW,NityoUS,Blank,B7,0,A,21,0
38817,ROW,direct sales-NityoUS,Affiliate,B7,0,A,21,0
38818,ROW,google-search,TR,B4,0,A,14,0
38819,India,android-app,TR,B7,0,A,10,0
38820,India,Dir,HS,B7,0,B,2,0
38821,ROW,www.youtube.com,TR,B7,0,A,10,0
38822,India,www.youtube.com,TR,B2,0,A,24,0
38823,United States,Phone,Phone,B7,0,A,9,0
38824,India,Phone,UP,B7,0,A,52,0
38825,United States,Direct,TR,B3,0,B,10,0
38826,United States,Direct,TR,B3,0,B,10,0
38827,United States,Direct,TR,B3,0,B,10,0
38828,United States,google-search,TR,B3,0,B,10,0
38829,United States,Direct,TR,B6,0,B,10,0
38830,United States,Direct,TR,B3,0,B,22,1
38831,United States,Direct,TR,B3,0,B,10,0
38832,United States,google-search,TR,B3,0,B,10,0
38833,India,Phone,UP,B6,1,B,0,1
38834,India,www.google.com,Phone,B5,0,A,4,0
38835,ROW,android-app,IN,B4,0,A,3,0
38836,India,Dir,TR,B4,0,A,19,0
38837,India,email,EN,B3,0,B,10,0
38838,India,bing,TR,B7,1,A,0,1
38839,India,android-app,EN,B6,0,B,149,0
38840,India,google-search,TR,B6,0,B,10,0
38841,India,google-search,EN,B6,0,B,10,0
38842,ROW,www.google.com,GC,B7,0,A,10,0
38843,India,www.google.co.in,EN,B7,0,A,35,0
38844,India,www.google.co.in,IN,B7,0,B,4,0
38845,ROW,www.edlibre.com,EN,B7,0,A,11,0
38846,ROW,www.edlibre.com,EN,B7,0,B,11,0
38847,ROW,www.edlibre.com,TR,B7,0,B,10,0
38848,ROW,www.google.com,IN,B4,0,B,10,0
38849,ROW,www.google.com,IN,B3,0,B,7,0
38850,United States,blog,BS,B5,0,A,10,0
38851,ROW,www.google.ca,TR,B4,0,A,10,0
38852,ROW,iPad-app,HS,B7,0,A,65,0
38853,India,Custom Payment Link,Custom Link,B7,1,A,0,0
38854,ROW,Dir,TR,B4,0,B,34,0
38855,ROW,iPhone-app,IN,B3,0,A,5,0
38856,United States,www.google.com,EN,B3,0,C,4,0
38857,United States,Phone,UP,B4,0,C,4,0
38858,India,Custom Payment Link,Custom Link,B4,1,C,0,1
38859,ROW,Dir,TR,B7,0,A,13,0
38860,ROW,blog,BS,B5,0,A,22,0
38861,ROW,blog,BS,B7,0,A,10,0
38862,India,www.google.co.in,GC,B7,0,A,29,0
38863,ROW,www.google.com.eg,TR,B7,0,A,10,0
38864,ROW,www.google.com.eg,HS,B7,0,B,10,0
38865,ROW,www.youtube.com,TR,B1,0,A,10,0
38866,ROW,www.youtube.com,HS,B1,0,A,10,0
38867,India,blog,BS,B7,0,A,10,0
38868,ROW,www.quora.com,HS,B7,0,A,3,0
38869,ROW,app,HS,B7,0,A,64,0
38870,India,www.youtube.com,GC,B7,0,A,10,0
38871,ROW,blog,BS,B7,0,A,10,0
38872,India,Custom Payment Link,Custom Link,B7,1,A,0,1
38873,ROW,www.quora.com,TR,B7,0,A,10,0
38874,India,Dir,GC,B7,0,A,10,0
38875,India,google-search,TR,B1,0,A,3,0
38876,India,Dir,TR,B4,0,A,28,0
38877,India,www.youtube.com,TR,B7,0,A,10,0
38878,India,Phone,Phone,B7,0,A,27,0
38879,India,Dir,GC,B7,0,A,55,0
38880,India,com.google.android.googlequicksearchbox,TR,B2,0,A,10,0
38881,United States,google-search,TR,B3,0,A,10,0
38882,India,google-search,HS,B2,0,A,24,0
38883,India,google-search,TR,B1,0,A,10,0
38884,India,Dir,TR,B7,0,A,10,0
38885,ROW,cj,TR,B3,0,A,4,0
38886,ROW,blog,BS,B7,0,B,7,0
38887,ROW,intercom-intercom,Blank,B7,0,A,10,0
38888,ROW,Dir,EN,B7,0,A,6,0
38889,India,Dir,TR,B7,0,A,36,0
38890,India,google-search,TR,B7,0,A,2,0
38891,India,android-app,EN,B6,0,B,10,0
38892,India,www.youtube.com,GC,B3,0,A,10,0
38893,ROW,Referral,HS,B7,0,A,128,0
38894,ROW,blog,BS,B2,0,A,10,0
38895,India,www.youtube.com,EN,B7,0,A,30,0
38896,India,Dir,TR,B4,0,A,12,0
38897,India,Direct,TR,B6,0,C,58,0
38898,India,iPhone-app,TR,B6,0,C,10,0
38899,India,www.google.com,TR,B6,0,C,10,0
38900,India,www.google.com,EN,B6,0,C,10,0
38901,India,Dir,UP,B6,0,C,0,1
38902,India,Custom Payment Link,Custom Link,B6,1,C,58,0
38903,India,android-app,TR,B6,0,C,8,0
38904,ROW,Dir,TR,B1,0,A,10,0
38905,India,blog,BS,B7,0,A,8,0
38906,ROW,www.youtube.com,HS,B7,0,A,10,0
38907,ROW,Referral,HS,B7,0,A,58,0
38908,ROW,www.youtube.com,HS,B1,0,A,15,0
38909,India,Dir,IN,B3,0,A,7,0
38910,India,android-app,TR,B6,0,B,23,0
38911,India,Custom Payment Link,Phone,B6,1,B,0,1
38912,India,android-app,TR,B6,0,B,23,0
38913,ROW,Referral,HS,B7,0,A,10,0
38914,India,email,UP,B4,1,B,29,0
38915,India,hs_email,TR,B4,0,A,10,0
38916,India,Dir,TR,B7,0,B,10,0
38917,India,www.google.co.in,TR,B7,0,B,10,0
38918,India,Dir,HS,B2,0,A,12,0
38919,United States,www.google.com,HS,B7,0,A,14,0
38920,United States,www.google.com,TR,B7,0,B,10,0
38921,India,www.google.co.in,HS,B7,0,C,10,0
38922,India,Dir,UP,B7,0,C,0,1
38923,India,google-search,HS,B6,0,C,16,0
38924,India,Dir,UP,B7,0,C,0,1
38925,India,hs_email,TR,B6,0,C,17,0
38926,India,Phone,Phone,B7,0,A,5,0
38927,ROW,Dir,IN,B7,0,A,10,0
38928,ROW,hs_email,IN,B3,1,A,18,0
38929,India,Dir,IN,B2,0,A,10,0
38930,India,Dir,TR,B7,0,A,10,0
38931,India,Phone,UP,B6,0,C,18,0
38932,India,google-search,IN,B1,0,A,11,0
38933,India,Phone,Phone,B7,0,A,5,0
38934,United States,Dir,IN,B1,0,A,3,0
38935,India,Dir,TR,B1,0,A,7,0
38936,India,google-search,TR,B1,0,A,6,0
38937,India,Phone,Phone,B7,0,A,5,0
38938,India,Dir,EN,B3,0,A,24,0
38939,India,sms,GC,B4,0,B,17,0
38940,United States,Dir,EN,B5,0,B,0,0
38941,United States,Dir,TR,B5,0,B,10,0
38942,ROW,www.youtube.com,GC,B7,0,A,4,0
38943,India,Phone,Phone,B7,0,A,23,0
38944,India,google-search,TR,B3,0,C,26,0
38945,India,google-search,TR,B7,0,B,8,0
38946,India,Dir,GC,B6,0,A,10,0
38947,United States,Phone,Phone,B7,0,C,16,0
38948,India,Dir,UP,B6,0,C,-1,1
38949,India,Dir,UP,B7,0,C,0,1
38950,United States,Dir,HS,B7,0,C,48,0
38951,United States,google-search,HS,B6,0,C,26,0
38952,India,Dir,UP,B6,0,C,0,1
38953,United States,Direct,EN,B6,0,C,10,0
38954,India,Dir,Phone,B3,0,A,0,1
38955,India,Dir,HS,B6,0,B,5,0
38956,India,Dir,TR,B6,0,B,10,0
38957,United States,Dir,TR,B7,0,A,7,0
38958,India,Dir,EN,B5,0,B,4,0
38959,India,Phone,Phone,B7,0,A,27,0
38960,India,www.google.co.in,TR,B5,0,B,10,0
38961,India,www.google.co.in,TR,B6,1,B,12,0
38962,India,Dir,TR,B2,0,A,33,0
38963,India,Dir,EN,B1,0,A,12,0
38964,India,www.google.com,HS,B6,0,C,54,0
38965,India,google-search,TR,B7,0,A,5,0
38966,India,Dir,Like,B4,0,B,10,0
38967,India,#NAME?,RC,B6,0,C,1,0
38968,India,Dir,UP,B7,0,C,0,1
38969,India,iPhone-app,IN,B7,0,C,30,0
38970,India,Dir,UP,B7,0,C,0,1
38971,India,www.quora.com,IN,B2,0,A,10,0
38972,India,hs_email,TR,B4,0,C,21,0
38973,India,hs_email,HS,B4,0,C,29,0
38974,ROW,android-app,TR,B7,0,B,10,0
38975,India,Direct,HS,B7,0,A,17,0
38976,India,google-search,EN,B7,0,B,0,1
38977,India,google-search,HS,B7,0,A,10,0
38978,United States,md-welcome-mailer,IN,B7,1,A,0,1
38979,India,www.google.co.in,IN,B3,0,A,102,0
38980,India,Custom Payment Link,Custom Link,B7,1,C,0,1
38981,India,Custom Payment Link,Custom Link,B7,1,C,0,1
38982,India,www.google.co.in,HS,B7,0,C,2,0
38983,India,quora-intercom,Blank,B7,0,A,16,0
38984,United States,www.google.com,TR,B2,0,B,7,0
38985,India,www.bing.com,EN,B6,0,B,2,0
38986,ROW,Dir,TR,B7,0,B,10,0
38987,ROW,Dir,TR,B7,0,B,5,0
38988,India,email,EN,B4,0,B,10,0
38989,India,bing,TR,B7,0,A,6,0
38990,ROW,android-app,IN,B7,0,A,0,0
38991,India,Phone,Phone,B7,0,A,2,0
38992,India,blog,BS,B7,0,A,10,0
38993,India,www.google.co.in,TR,B6,0,B,25,0
38994,India,Phone,Phone,B7,0,A,7,1
38995,India,www.google.co.in,TR,B6,0,B,10,0
38996,ROW,www.edlibre.com,TR,B4,0,A,6,0
38997,India,Dir,UP,B7,0,C,0,1
38998,India,Dir,UP,B7,0,C,0,1
38999,India,Dir,TR,B7,0,A,2,0
39000,India,blog,BS,B7,0,A,10,0
39001,India,Dir,TR,B2,0,A,-1,0
39002,India,google-search,TR,B4,0,A,10,0
39003,ROW,bing,GC,B6,0,B,10,0
39004,India,blog,BS,B1,0,A,10,0
39005,United States,www.google.com,Like,B7,0,C,10,0
39006,United States,android-app,Like,B7,0,C,26,0
39007,United States,www.google.com,Like,B7,0,C,10,0
39008,United States,www.google.com,Like,B7,0,C,10,0
39009,United States,Dir,GC,B7,1,C,22,1
39010,United States,android-app,Like,B7,0,C,10,0
39011,United States,Dir,EN,B7,1,C,0,1
39012,India,Phone,Phone,B7,0,B,0,0
39013,India,Dir,TR,B1,0,A,6,0
39014,India,Dir,TR,B7,0,A,10,0
39015,India,blog,BS,B7,0,A,10,0
39016,India,intercom-intercom,Intercom,B7,0,A,3,0
39017,United States,www.google.com,TR,B4,0,B,1,0
39018,United States,www.google.com,IN,B5,1,A,0,1
39019,ROW,www.youtube.com,HS,B1,0,A,19,0
39020,United States,Custom Payment Link,Like,B6,0,B,25,0
39021,United States,youtube,EN,B5,1,A,0,1
39022,United States,Custom Payment Link,TR,B6,0,B,10,0
39023,India,Phone,UP,B7,1,A,11,1
39024,India,Custom Payment Link,Custom Link,B7,1,B,1,1
39025,ROW,www.bing.com,IN,B2,0,A,5,0
39026,ROW,www.google.com.au,HS,B7,1,A,3,1
39027,ROW,Dir,HS,B6,0,C,10,0
39028,ROW,Dir,HS,B6,0,C,4,0
39029,ROW,www.youtube.com,GC,B7,0,A,2,0
39030,United States,Direct,IN,B7,1,C,0,1
39031,United States,Dir,TR,B7,0,C,10,0
39032,India,Phone,UP,B7,0,C,17,1
39033,United States,Direct,HS,B6,0,C,10,0
39034,United States,google-search,TR,B4,0,C,1,1
39035,India,android-app,TR,B6,0,C,10,0
39036,India,android-app,HS,B4,0,B,24,0
39037,India,android-app,EN,B5,0,A,47,0
39038,India,www.google.co.in,HS,B7,0,A,10,0
